"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"PPP2R5B","ENSG00000068971",2.58305336623767,0.129082842387224,0.404973984426295,0.688567763075751,0.861696602379774,-5.97831117476938
"PLS1","ENSG00000120756",4.2621433636508,-0.231817426824906,-0.404924550817713,0.688603681986886,0.861696602379774,-6.28957229246596
"DUSP10","ENSG00000143507",5.30876801778561,0.175813089118966,0.405004137556554,0.688545853899651,0.861696602379774,-6.30210082646476
"PTPRU","ENSG00000060656",4.46747643696512,0.188482378537444,0.404653013040984,0.688800997013115,0.861724935530333,-6.30351337705975
"CDV3","ENSG00000091527",6.3423119687304,-0.0857219953249428,-0.404724440541491,0.688749091502933,0.861724935530333,-6.23965837441766
"STC2","ENSG00000113739",1.17731842238078,0.262034385850777,0.404387809464223,0.688993730793343,0.861724935530333,-5.88735061986203
"CDK18","ENSG00000117266",3.60492746525974,0.145508075553325,0.404356170880749,0.689016725206864,0.861724935530333,-6.2163764500575
"GRAMD1C","ENSG00000178075",3.85848028978255,-0.21990477482021,-0.404442424545942,0.688954038143278,0.861724935530333,-6.22442349816753
"ATAD3A","ENSG00000197785",3.42128176288437,-0.0592163825765071,-0.404508910794954,0.688905719093112,0.861724935530333,-6.15982184819074
"DBH-AS1","ENSG00000225756",3.07519320579296,-0.228256662003544,-0.404557731497934,0.688870239375303,0.861724935530333,-5.95879432420444
"SRCIN1","ENSG00000277363",3.56615540296544,-0.272819156917881,-0.404405250879144,0.688981054783066,0.861724935530333,-6.23372425121278
"NPIPB11","ENSG00000254206",3.27414152698824,-0.356259016595288,-0.404232304104558,0.68910675250132,0.861782126713852,-6.1084643590823
"GSK3B","ENSG00000082701",5.69324236652105,0.0530246278002968,0.403839130089935,0.689392545043416,0.861865847996635,-6.29560369508187
"DTD1","ENSG00000125821",2.92477504831625,-0.0798716308258212,-0.40400239743051,0.689273862684112,0.861865847996635,-6.12898514015964
"POLR3F","ENSG00000132664",1.90300393619657,0.0784057493013912,0.403835460920067,0.689395212330402,0.861865847996635,-5.85574023996269
"CFDP1","ENSG00000153774",4.36318988258744,-0.0606536215611451,-0.404007191282227,0.689270378057333,0.861865847996635,-6.28104337219227
"ADCY1","ENSG00000164742",4.92582866350209,-0.209708453079249,-0.403917466437336,0.689335599749302,0.861865847996635,-6.29093317301649
"ZNF526","ENSG00000167625",2.24738844566976,-0.201804205862145,-0.403690928285653,0.689500282933783,0.861941813661086,-5.98587770842471
"KYNU","ENSG00000115919",5.42000561855458,-0.138473052917708,-0.40320290602872,0.689855106140031,0.862108385356727,-6.3041080826277
"HEATR5A","ENSG00000129493",4.71870750544074,-0.0543150503363767,-0.403402207843195,0.689710192360893,0.862108385356727,-6.29634850689231
"ITGA5","ENSG00000161638",5.92768966071441,0.0704084946800778,0.403296162484538,0.68978729720894,0.862108385356727,-6.27570020817508
"DYNLT3","ENSG00000165169",4.57500839836519,0.0639652778533888,0.403250211048206,0.689820709235501,0.862108385356727,-6.29157285999204
"DDX47","ENSG00000213782",3.6699931588257,-0.0737637636139863,-0.403286598105275,0.689794251570006,0.862108385356727,-6.18588532557874
"LPGAT1","ENSG00000123684",6.83100683681117,-0.0942709655940268,-0.402998153839848,0.69000399541302,0.862239062613366,-6.19490123836955
"EIF2B4","ENSG00000115211",3.94997583098784,0.0548730924838114,0.40277281122736,0.690167872009308,0.862388450258146,-6.24127390881592
"DHDDS","ENSG00000117682",4.25676807937263,-0.0912418471990311,-0.402446403998161,0.690405273293693,0.862414573646853,-6.28170801466324
"PPP4R4","ENSG00000119698",1.92161988842322,-0.345516475298034,-0.402618003299644,0.690280462326998,0.862414573646853,-5.78523918039184
"GATAD1","ENSG00000157259",4.75593392612345,0.0617637494256318,0.402453218664561,0.690400316547723,0.862414573646853,-6.30045663543867
"KLC2","ENSG00000174996",2.86440922499639,0.140902932422885,0.402675499363474,0.690238645148829,0.862414573646853,-6.11830564222857
"EEF1A1P5","ENSG00000196205",8.73904135508358,-0.0709411421682482,-0.402378363509639,0.690454764292677,0.862414573646853,-5.98472667611375
"AC139100.2","ENSG00000278000",-1.33534884457292,0.284968407209094,0.402416653871738,0.690426912641502,0.862414573646853,-5.23295946688205
"H6PD","ENSG00000049239",8.04881631790489,-0.127685969645269,-0.401998345379653,0.690731205903986,0.862414792856361,-6.08075311099651
"EXOSC3","ENSG00000107371",2.65817957186894,0.0857589258200315,0.402281880909185,0.690524945785086,0.862414792856361,-6.003504648884
"RPS25","ENSG00000118181",7.5312594507546,-0.0777163386074244,-0.402187841106365,0.690593353084568,0.862414792856361,-6.13151932296258
