"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
161.766414226357,-2.75863524097518,0.474154926553056,-5.81800396134132,5.95544909030143e-09,6.35260793547932e-07,"LINC02275","Significant"
389.494246322148,-3.81556294675014,0.655968883640349,-5.81668283650192,6.00268801775901e-09,6.36168748824047e-07,"POU6F2","Significant"
39.6385629936551,5.31162311553487,0.913342665002557,5.81558632818275,6.04217204690678e-09,6.36248462913703e-07,"LIF","Significant"
29481.4613267412,-3.34862580880555,0.576298126066114,-5.81057903426427,6.22571326165065e-09,6.51399947446721e-07,"SERPINA3","Significant"
253.138941876023,2.56419995752746,0.441967546444616,5.80178336204779,6.5613299437954e-09,6.82170677131183e-07,"ADAMTS9-AS2","Significant"
177.714112638733,4.1410514802019,0.714920805408389,5.79232195912438,6.94199009893536e-09,7.16480314112314e-07,"SGIP1","Significant"
61.8921317448048,3.50202850642885,0.604690492725329,5.79143966799489,6.97856274779145e-09,7.16480314112314e-07,"HS3ST2","Significant"
137.946182505806,-3.45841958950445,0.598570589468198,-5.77779738990701,7.56848696923054e-09,7.72220717040684e-07,"SOCS1","Significant"
309.706110349659,3.39182306870864,0.587544477294115,5.77287881987997,7.79284874698796e-09,7.90204483745501e-07,"TC2N","Significant"
333.510123037232,2.69508135217754,0.467566529700913,5.76405961714473,8.21143877553455e-09,8.27541747028871e-07,"FHL2","Significant"
615.946030329996,2.58541134115423,0.449953005727545,5.74595859621781,9.14016720801372e-09,9.15521504427082e-07,"ADAMTS9","Significant"
50.1615072891904,3.73657657827306,0.652749291266874,5.72436711654027,1.03820031588239e-08,1.033607066e-06,"CCDC187","Significant"
51.6757275918096,3.85212929443413,0.674430126548438,5.71168033988687,1.11866066540551e-08,1.10037357788122e-06,"LINC01948","Significant"
233.732304755576,2.46187587437717,0.430964712053489,5.71247669593795,1.1134366787534e-08,1.10037357788122e-06,"AL355075.4","Significant"
1454.75942100829,2.59876864661662,0.455753661841077,5.70213442963585,1.18316459317069e-08,1.15004998650976e-06,"NEDD9","Significant"
392.960419053078,2.52791121530314,0.443304835265372,5.70242193228025,1.18117012376583e-08,1.15004998650976e-06,"UBASH3B","Significant"
794.712527773679,2.44436412415679,0.429373149871349,5.69286674047779,1.24923887488249e-08,1.20713217633498e-06,"PRKD1","Significant"
813.751312799899,-3.17321588010047,0.557623333229231,-5.6906081417436,1.26587710567496e-08,1.21605632835805e-06,"TMC3-AS1","Significant"
725.111514748795,-2.55990780699051,0.450053316958815,-5.68801008797981,1.28528231833059e-08,1.2275193397219e-06,"PGLYRP2","Significant"
286.661211552082,2.69640815168122,0.474798674428289,5.67905577017039,1.35440317648534e-08,1.28244858996053e-06,"DNAJC6","Significant"
39.5939510307462,4.32206399169528,0.761121008611424,5.67855037871098,1.35841026756639e-08,1.28244858996053e-06,"INAVA","Significant"
888.218712750334,-3.05636704608285,0.541677247824917,-5.64241355596081,1.67682731924196e-08,1.57401384989644e-06,"SSR4","Significant"
25693.4250922795,2.09115630143181,0.372692895087646,5.61093685711405,2.01234186918915e-08,1.84211158914388e-06,"AL136456.1","Significant"
414.179534160646,2.33705104185014,0.416510883401299,5.61102034781271,2.01137110440915e-08,1.84211158914388e-06,"FAM169A","Significant"
95.2306937620522,3.88655534470773,0.69253741358403,5.6120510870221,1.99942386295679e-08,1.84211158914388e-06,"ITIH5","Significant"
2095.84031206853,2.68115796919592,0.477792524041324,5.61155278554344,2.00519101982035e-08,1.84211158914388e-06,"ITGB1-DT","Significant"
176.807830527822,-3.32448509357734,0.592556789202812,-5.61040756625181,2.01850664178424e-08,1.84211158914388e-06,"PPP1R1A","Significant"
303.646127041377,-2.80320303304649,0.500974050702863,-5.5955054540522,2.19979932054004e-08,1.99646980323267e-06,"LINC01093","Significant"
359.320374623632,-3.3185905841272,0.594409479192957,-5.58300414157749,2.36399113359053e-08,2.13369683249954e-06,"ACSS1","Significant"
180.98334319349,2.77222197013838,0.497148369955028,5.57624672567901,2.45763297283252e-08,2.20609490954753e-06,"ARFGEF3","Significant"
86.6176085970357,3.72266038800929,0.668774019197736,5.56639504697717,2.60063295784611e-08,2.3217716086162e-06,"SSUH2","Significant"
72.8541365889563,3.16983859857188,0.569782639972111,5.56324179818296,2.6480856401658e-08,2.3513569087029e-06,"CIDEC","Significant"
14770.3206427052,-3.00112375520585,0.540108564913882,-5.55651946694155,2.75207040471205e-08,2.43055164183897e-06,"HPX","Significant"
55.2608473371828,-4.29173474477848,0.773261589893382,-5.55017189638273,2.8538884658854e-08,2.49366094835635e-06,"AC010991.1","Significant"
