"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"RPS6KA4","ENSG00000162302",3.44148687909188,0.317673907804258,1.84494899322162,0.0756253189788157,0.191967032952881,-5.06211765127876
"NAALADL2","ENSG00000177694",3.71165758025542,0.796425573336845,1.84525243322375,0.075579868028177,0.191967032952881,-5.06856812212253
"KRT8P8","ENSG00000223940",-1.0355492645833,0.93598419308615,1.84500463642333,0.0756169826672353,0.191967032952881,-4.23557207494586
"AC105942.1","ENSG00000235501",0.369288151690962,-0.63932854768567,-1.84508574188121,0.0756048330860535,0.191967032952881,-4.41772093584143
"TGFBR3","ENSG00000069702",5.61615591253952,-0.510860662768899,-1.84466784478293,0.075667451953415,0.192000344759679,-5.18854496322391
"CLCN2","ENSG00000114859",1.68631251271678,0.425290697503638,1.84476790041765,0.0756524552778557,0.192000344759679,-4.69989003671116
"HLA-E","ENSG00000204592",8.37867897692641,-0.305187085129186,-1.84465685994184,0.0756690985541514,0.192000344759679,-4.93360392712723
"LIX1L","ENSG00000271601",4.82463948346735,0.296864095683037,1.84440553296376,0.0757067802711311,0.192070905502685,-5.18600961454347
"INSIG2","ENSG00000125629",3.93624612504487,-0.481982423765357,-1.84430839089464,0.0757213492070452,0.192082817508653,-5.12372007220976
"CAP2","ENSG00000112186",2.57855684556954,0.686012884203551,1.84369712472626,0.0758130795239485,0.192290436643924,-4.88765737107918
"AP1G1","ENSG00000166747",6.41311817408388,-0.196083670643412,-1.84307185038492,0.0759070108466323,0.192483561803544,-5.15141124574821
"ZSCAN23","ENSG00000187987",-1.01716137206656,1.46447825443733,1.84305854789604,0.0759090102887215,0.192483561803544,-4.25243336906707
"MPDU1","ENSG00000129255",4.20547165101118,-0.312669155924493,-1.84284314497303,0.0759413929155047,0.192540578362861,-5.13976254723416
"CACYBPP2","ENSG00000177855",-0.558992538010487,-0.540918849392882,-1.84273110955399,0.0759582404701608,0.192558197824669,-4.31596622989293
"RPL30","ENSG00000156482",6.8302514597576,-0.36559147642337,-1.84248920335603,0.0759946285691445,0.19257909828794,-5.11388758028484
"CLDN5","ENSG00000184113",2.69692183354094,0.715624373627478,1.84247887402783,0.0759961826645684,0.19257909828794,-4.88609404633315
"AC016590.1","ENSG00000267605",-0.945557555669677,0.885686138986668,1.84251393164738,0.0759909081938132,0.19257909828794,-4.30055764681519
"DBR1","ENSG00000138231",2.64509190584884,0.239225206050925,1.84217060917197,0.0760425751224002,0.192671562442195,-4.89660402496809
"BASP1","ENSG00000176788",4.34537920469849,-0.712978834040442,-1.84209408150827,0.0760540959594144,0.192675658652747,-5.16503939252016
"CYP4F22","ENSG00000171954",1.72410501394303,-1.39863390710667,-1.84199736188123,0.0760686587370215,0.192687459253908,-4.65051843454541
"MIEF1","ENSG00000100335",4.28042175166617,-0.418057082314748,-1.84184795331843,0.0760911594380632,0.192719361503461,-5.15253653016401
"BTBD6","ENSG00000184887",3.34265603340896,-0.345442612027514,-1.84170620615859,0.0761125116325813,0.192748346953949,-5.0311756246463
"GATD1","ENSG00000177225",3.01085700399765,0.456996529078129,1.84152545065166,0.0761397473522568,0.192767132351744,-4.97539469369933
"MIR621","ENSG00000207652",0.361332838931616,-1.11262691456064,-1.84154727597621,0.0761364583304749,0.192767132351744,-4.37837110327827
"F11-AS1","ENSG00000251165",2.76380200455982,-1.56608330594419,-1.84094394667152,0.076227423537863,0.192963994470473,-4.840365538865
"MKNK1","ENSG00000079277",4.216491093512,0.298909370793619,1.84087410141618,0.076237960282732,0.192965558071854,-5.16441974528651
"OTUD6B-AS1","ENSG00000253738",4.36343665578864,-0.290804727253551,-1.840690599009,0.0762656491316078,0.193010529231989,-5.16403702143668
"FTH1P5","ENSG00000230204",2.18403405591333,-0.405304668275058,-1.84057519193579,0.0762830674395203,0.193029499735748,-4.81209261016177
"FAM99A","ENSG00000205866",4.06560413520122,-1.25594396174032,-1.83997897472368,0.0763731085553637,0.193232208848491,-5.10710345057565
"SLC35C2","ENSG00000080189",4.31936199415234,-0.16161031491128,-1.83944954162043,0.0764531404465814,0.193409544115448,-5.1630716293294
"ADAMTS1","ENSG00000154734",6.53039135167629,0.594999321863902,1.8392963824641,0.0764763062268212,0.193442993282613,-5.14029649455016
"PDLIM1P4","ENSG00000249274",0.0905637469053258,-0.756101858029326,-1.83908022309456,0.0765090112421455,0.193500559633996,-4.39472762032469
"ANKZF1","ENSG00000163516",3.66221123110213,0.260498527649088,1.83897288434937,0.0765252561108906,0.193516486725759,-5.0954070181782
"CHMP2B","ENSG00000083937",4.27062608893072,-0.408477510065662,-1.83889907977176,0.0765364275686387,0.193519581741656,-5.15266672843856
"PPP1R32","ENSG00000162148",0.626635955735287,-0.571379106239442,-1.8387346107871,0.076561327519943,0.193532233052621,-4.48650469777195
"AC016831.5","ENSG00000271204",3.53427456720767,-0.610900834925489,-1.83878056946878,0.0765543688572784,0.193532233052621,-5.07723692198491
"SCHIP1","ENSG00000151967",0.584680638393111,1.00079771024345,1.83841158738885,0.0766102522424737,0.193630745371584,-4.5197433805246
"IGLV2-11","ENSG00000211668",2.14652417555384,1.13511783695714,1.83834410298274,0.0766204767385416,0.193631430822498,-4.7293272322809
"ANAPC5","ENSG00000089053",4.77660345273637,-0.145971365781101,-1.83812528485037,0.0766536377239784,0.193690072513609,-5.19777571279367
"NFYB","ENSG00000120837",4.02309965817634,-0.273574374103714,-1.83769715506649,0.0767185546951475,0.193828930264857,-5.13045232341279
"8-Mar","ENSG00000165406",4.75847884752999,-0.201509966804046,-1.83745773751116,0.076754877973629,0.193895519555769,-5.19770028087293
"AC092139.3","ENSG00000279021",-0.373655750362598,0.816275050578753,1.83718020827944,0.0767970018617674,0.193976742952327,-4.37776233059431
"ZNF345","ENSG00000251247",1.1100329095293,0.409115599973124,1.83689445189188,0.0768403952338461,0.194061151353919,-4.59491117609831
"TNFRSF14","ENSG00000157873",4.51130006771127,0.295086345778071,1.83682531194039,0.0768508976056979,0.194062482089985,-5.18767398855568
"SLC15A4","ENSG00000139370",4.24045512810871,-0.237036305153478,-1.83664740520618,0.0768779273416611,0.194089771222668,-5.15923085324446
"UGT3A1","ENSG00000145626",4.87453936084232,-0.993217475568764,-1.83642592504973,0.0769115886889867,0.194089771222668,-5.19050351420896
"ACMSD","ENSG00000153086",4.92163871218961,-1.09319197134418,-1.83654592900989,0.076893348486164,0.194089771222668,-5.18466064811135
"AC008969.1","ENSG00000176593",1.90231753129233,0.553138078507452,1.8364325571573,0.0769105805336732,0.194089771222668,-4.74099682084841
"GCGR","ENSG00000215644",4.65932503220417,-1.22149173485671,-1.83654710179987,0.0768931702443256,0.194089771222668,-5.17254183927765
"TFAP2E","ENSG00000116819",-1.18476979503478,1.1161691676968,1.83624774484269,0.0769386783441737,0.194132950519787,-4.24986585424169
"IFNGR1","ENSG00000027697",5.75691924104009,0.236894348864992,1.83543560718611,0.0770622556555953,0.194369132830799,-5.1993434785699
"IKBKB","ENSG00000104365",4.32900526106915,0.322552205489235,1.83549127037809,0.0770537803381029,0.194369132830799,-5.17710757811342
"SHBG","ENSG00000129214",3.62518165052765,-1.0671585571055,-1.83549462988389,0.0770532688429614,0.194369132830799,-5.03439026206273
"AFF2","ENSG00000155966",-0.0283483736517558,1.19036087431151,1.83533733618966,0.0770772204224936,0.194381675667512,-4.42261098246769
"AC087276.1","ENSG00000254463",-0.768512082418961,0.711255334773673,1.83508277930058,0.0771159961066649,0.194454256417247,-4.30080870203402
"TRIM38","ENSG00000112343",5.02874321699358,0.314168695771283,1.83485432813691,0.0771508094681312,0.194516828329837,-5.20952040368209
"AC127070.5","ENSG00000278949",-0.060442302015308,0.690602219332409,1.834755476381,0.077165877535733,0.194529607565135,-4.39435349965693
"KCTD9P4","ENSG00000214264",1.14120795627709,-1.06646020791403,-1.83460690471134,0.0771885292111193,0.194561498739714,-4.5734420620877
"CBSL","ENSG00000274276",5.61161308724728,-1.12832074668294,-1.8345301780911,0.0772002294139476,0.194565780932626,-5.20051459224744
"PKDREJ","ENSG00000130943",-0.181237243984496,0.806496226901381,1.83445383916103,0.0772118720085803,0.194569916846492,-4.39775989025631
"ZSCAN16-AS1","ENSG00000269293",1.95811952569804,-0.641637306397911,-1.83427988936677,0.0772384070533275,0.19461157503114,-4.790573843331
"ZNF26","ENSG00000198393",3.39363673327972,0.630464272117862,1.83393418514733,0.0772911654990072,0.194694074014979,-5.06223411060799
"AC138951.2","ENSG00000279107",-0.783502753774986,0.849490676837625,1.83394838900264,0.0772889972176433,0.194694074014979,-4.32829615778707
"TICRR","ENSG00000140534",-0.853481262107094,1.18452910673294,1.83369620190732,0.0773275024636223,0.19473517578347,-4.29874482611994
"AC104581.5","ENSG00000280046",1.78968407260826,0.9275210168038,1.83371309865393,0.0773249220651384,0.19473517578347,-4.72198896758442
"MAP3K8","ENSG00000107968",3.77142604032367,0.384039570758438,1.83362427237665,0.0773384880596082,0.194737632243285,-5.13631216405445
"LACTB2","ENSG00000147592",4.4299218507487,-0.482752369616427,-1.83333071468558,0.0773833362003934,0.194825342622293,-5.1827210687948
"C20orf27","ENSG00000101220",2.08318842190946,-0.379591251109248,-1.83310656707647,0.0774175952809443,0.194861159088561,-4.78141272554291
"TCHP","ENSG00000139437",3.34830418100093,0.365090555365752,1.83315580212814,0.0774100690007152,0.194861159088561,-5.06094557307616
"GLTP","ENSG00000139433",4.19200418154054,0.246106171841343,1.83240995461028,0.0775241497850832,0.195028424921636,-5.16207628765544
"BRI3","ENSG00000164713",5.37744986372302,-0.370420992292078,-1.83241578332524,0.0775232576972335,0.195028424921636,-5.21416186291179
"ALG10B","ENSG00000175548",2.28791676497493,-1.04029187437499,-1.83241340149483,0.0775236222365498,0.195028424921636,-4.82556722210103
"CNOT7","ENSG00000198791",5.30625424251631,-0.22677910321446,-1.83255855018366,0.0775014099068354,0.195028424921636,-5.21549786431353
"AC126755.2","ENSG00000233024",2.83037508293601,0.278405474041762,1.83231420483569,0.0775388055993389,0.195030270761727,-4.97512160589036
"TRAC","ENSG00000277734",2.3161368287491,0.941604385207645,1.83227417177304,0.0775449339129208,0.195030270761727,-4.8271060771474
"CBFA2T3","ENSG00000129993",2.55108844429385,-0.515846169149481,-1.83209897354674,0.0775717583784648,0.195072516480695,-4.88826606052516
"RPL3P6","ENSG00000213891",0.348844357064057,0.528318037085774,1.83200356999697,0.0775863688921716,0.195084040381066,-4.45615843805234
"RARA","ENSG00000131759",5.34602047698504,0.321643327238044,1.83176339145972,0.0776231613358347,0.19515132858973,-5.2157758564192
"SLC16A7","ENSG00000118596",3.71142761268794,0.685078079003483,1.83144953451333,0.0776712629924774,0.195186820982417,-5.08674933548157
"RMI2","ENSG00000175643",-0.185152920958042,1.05415750193319,1.83151996125109,0.0776604671779173,0.195186820982417,-4.35915793237141
"AC138969.1","ENSG00000183889",3.59978258165184,0.318388567335652,1.8315432047774,0.0776569044275041,0.195186820982417,-5.10489611251459
"KIF9-AS1","ENSG00000227398",-0.0212757922402874,0.538780741854627,1.83140942675818,0.0776774117428742,0.195186820982417,-4.41165776014602
"AL691432.2","ENSG00000272106",1.56306397834166,-0.40817189124822,-1.83129859756734,0.0776944046701239,0.195204306916259,-4.68920866331652
"HIVEP3","ENSG00000127124",4.0747044290809,0.603148486819026,1.83115463794279,0.0777164820977043,0.195234561302781,-5.16421213577193
"MIEN1","ENSG00000141741",2.29842630993232,-0.303538855033617,-1.83106800919741,0.0777297699443809,0.195242730083665,-4.81231806637921
"RIC8B","ENSG00000111785",3.50139362129184,0.351098503035665,1.8303649911498,0.077837676917912,0.195463297632769,-5.08022362837441
"AC112206.2","ENSG00000249364",2.60225731478433,-1.33991324826257,-1.8303936961385,0.0778332684429853,0.195463297632769,-4.80493983694575
"CCDC90B","ENSG00000137500",4.18212695634142,-0.323379399645175,-1.83029075239485,0.0778490794034182,0.195466699885661,-5.16354170233958
"TXN","ENSG00000136810",5.53690910597383,0.390611998080047,1.83020581623103,0.0778621266845573,0.195474230548636,-5.21519258067083
"KRIT1","ENSG00000001631",4.49534918266554,-0.192005719681557,-1.82984373257602,0.0779177684197154,0.195570297440427,-5.19474870013864
"AP002884.3","ENSG00000250303",1.68870817240852,0.611712314757051,1.82982597332087,0.0779204983787783,0.195570297440427,-4.6878929678964
"INPP5A","ENSG00000068383",3.51486592415445,-0.248463761497364,-1.82968293762656,0.0779424888699479,0.195600255221358,-5.08581073097877
"C1orf132","ENSG00000203709",4.6271010360469,-0.373115635662816,-1.82873053557585,0.0780890482150701,0.195942776212559,-5.21100287021937
"KHSRP","ENSG00000088247",6.10697439341703,-0.210934032900531,-1.82840050013811,0.078139890494452,0.195994511304676,-5.19403920914402
"HSPA8P1","ENSG00000234176",0.0945593379934693,-0.487977247167767,-1.82842476438077,0.0781361515972834,0.195994511304676,-4.42967597499765
"RN7SKP176","ENSG00000260682",5.8960809920425,-0.617756582853318,-1.82845782256719,0.0781310578810884,0.195994511304676,-5.20300409829917
"ZNF195","ENSG00000005801",2.76894887688012,0.498238671194492,1.82786998913801,0.0782216757474794,0.196066475395427,-4.95864102085705
"MCTS2P","ENSG00000101898",-1.01068821783096,-1.09206645550386,-1.82772558389413,0.078243950428063,0.196066475395427,-4.28110187063293
"LDAH","ENSG00000118961",2.98904650793717,-0.305046283010825,-1.82775273648966,0.0782397616925595,0.196066475395427,-4.99969025365208
"CRTAP","ENSG00000170275",6.09635386450212,0.359151450906527,1.82773299319231,0.0782428074025821,0.196066475395427,-5.1925678187801
"TRMT61B","ENSG00000171103",2.24072938571713,-0.231036389163484,-1.82762617439082,0.0782592876244211,0.196066475395427,-4.82903879932728
"LMNB2","ENSG00000176619",3.25392493862869,0.42056239810752,1.82765092393113,0.0782554689499995,0.196066475395427,-5.06432069064513
"RWDD4","ENSG00000182552",3.08492710169129,-0.263828913341907,-1.82766681645781,0.0782530169327725,0.196066475395427,-5.01098464453401
"RTL8A","ENSG00000203950",3.27703712886324,0.484264715701273,1.82796640619678,0.0782068063305077,0.196066475395427,-5.02777059284086
"CTD-3080P12.3","ENSG00000249201",1.54289272236113,-1.41891930414072,-1.8278220248523,0.0782290736921186,0.196066475395427,-4.64426639105
"AC105202.1","ENSG00000247317",0.474773736706313,-1.09523971668966,-1.82738927884433,0.0782958469764432,0.196132810594866,-4.50335623242436
"IKZF5","ENSG00000095574",3.8554419306181,-0.444435516971729,-1.827057159145,0.0783471266436994,0.196235998677292,-5.16967749421551
"ALDH8A1","ENSG00000118514",5.82806422569202,-1.07268923783802,-1.82679057672173,0.0783883081202311,0.196313870516346,-5.21023087937289
"AC023024.1","ENSG00000259172",4.50885137674532,-0.967133236705064,-1.82654589702935,0.0784261224179557,0.196383290709089,-5.16971247277866
"RPS15A","ENSG00000134419",7.19004315757495,-0.389313410265626,-1.82636186847977,0.0784545736253361,0.196419729431536,-5.10362410729577
"FARS2","ENSG00000145982",2.79669384564876,-0.303747297097263,-1.82625587682583,0.0784709641791865,0.196419729431536,-4.9611119066382
"RPS13P2","ENSG00000228929",2.55481888920472,-0.396159345882617,-1.82631691321392,0.0784615251509068,0.196419729431536,-4.88835755223111
"YLPM1","ENSG00000119596",6.32792461306388,0.196488332983012,1.82568482152636,0.0785593227428834,0.196592101425935,-5.18063821702516
"TAF7","ENSG00000178913",4.84439605590576,-0.246999239878848,-1.82568019539475,0.0785600388858443,0.196592101425935,-5.21916704993419
"PHF7","ENSG00000010318",1.77706016209553,-0.445433813909064,-1.82520277714685,0.0786339751762372,0.196726511455571,-4.71155589948965
"AL354733.2","ENSG00000231616",-1.36584657538446,1.21026803483677,1.82521962122958,0.0786313655699303,0.196726511455571,-4.29743335243407
"AC073107.1","ENSG00000272693",-1.50806638644496,-1.19135262054496,-1.82510782100215,0.0786486878539171,0.196738018967481,-4.26381950546832
"LRRC37A","ENSG00000176681",2.94376028516202,0.642519611259148,1.82491859276229,0.0786780142610866,0.196786074753816,-5.01864393897532
"NAF1","ENSG00000145414",3.31580455126636,-0.261780862357456,-1.82470077854574,0.0787117825036311,0.196845226484849,-5.05648884136104
"SCFD1","ENSG00000092108",4.73810624493159,-0.191970980274634,-1.82444483593065,0.0787514777611064,0.196893875898286,-5.21656253023885
"LRP4","ENSG00000134569",0.736863225759932,0.97184803559067,1.82449639559741,0.0787434797668896,0.196893875898286,-4.6138577669765
"AC244154.1","ENSG00000274487",2.5734635809743,0.275359572104099,1.82391337620921,0.0788339590007514,0.197074767206453,-4.9321834880088
"LTBR","ENSG00000111321",6.05901505775419,-0.266525868370036,-1.82384709607909,0.0788442507066186,0.197075170659972,-5.20598910759602
"GON4L","ENSG00000116580",4.99864789427345,0.204008379055793,1.82334288533968,0.078922580196065,0.197221283953881,-5.22898306688448
"CCDC88B","ENSG00000168071",3.13715440541493,0.507542988524382,1.82334029877317,0.0789229821929149,0.197221283953881,-5.03844729614557
"ITGA5","ENSG00000161638",5.92768966071441,0.261356522453101,1.8226431008735,0.0790314027448863,0.197441493386287,-5.21241802415909
"AC009163.7","ENSG00000274220",-0.806759320210492,-1.03570263129457,-1.82269383001696,0.0790235096013282,0.197441493386287,-4.34086222198182
"SLC25A3","ENSG00000075415",6.39343247166188,-0.312933587775203,-1.8225175691615,0.0790509376147623,0.197464938412633,-5.18704348027814
"RN7SL396P","ENSG00000244642",4.89388095666339,-0.653002061729115,-1.82223136921191,0.079095490672257,0.197550863466181,-5.21548044018336
"UFC1","ENSG00000143222",4.51351344386243,-0.202417680174649,-1.82194989058479,0.0791393297489633,0.197634983432135,-5.20754791682405
"ERH","ENSG00000100632",4.00482804875143,-0.248145546795478,-1.82175331432744,0.0791699579993864,0.197686094586069,-5.1659487622058
"RGPD3","ENSG00000153165",3.67697652063952,-0.409899919947641,-1.82150099590619,0.0792092862419815,0.197733537091173,-5.13949698569515
"IGLV8-61","ENSG00000211638",0.959522131343097,1.05465698262367,1.82151349575699,0.0792073375272889,0.197733537091173,-4.57001960199283
"SLC6A11","ENSG00000132164",0.264515037897545,1.64925926038942,1.82140328862693,0.0792245201286775,0.197746191247536,-4.38246051393894
"RAI1","ENSG00000108557",4.61348774031693,0.544530798589904,1.82116269150612,0.0792620431799918,0.197793010360874,-5.21757573636756
"WWC1","ENSG00000113645",5.03784961626652,0.703849879726637,1.82115263408208,0.0792636120475672,0.197793010360874,-5.22801393853267
"HMGN1P36","ENSG00000235734",-1.33715844524139,0.490371784766449,1.82100924502523,0.0792859823438218,0.197823457806427,-4.25753852110424
"AC004466.1","ENSG00000268069",-0.898930038515912,0.970022469398476,1.82023783496203,0.0794064238170611,0.198098559750847,-4.32923724151685
"KLF8","ENSG00000102349",1.91971790506842,0.457322809433385,1.82001396134434,0.0794414068987611,0.1981604218244,-4.80089833167481
"XRRA1","ENSG00000166435",3.12706427721527,0.500190520109454,1.81962221750756,0.0795026535973368,0.198287772190076,-5.05527702888565
"AL133352.1","ENSG00000255339",1.99320163026783,-0.774691541061422,-1.81914047701118,0.0795780261764138,0.198450316784509,-4.82314043517928
"EBF4","ENSG00000088881",2.56293657139429,0.435432929573865,1.81906666866948,0.079589579553965,0.198453688880138,-4.90962739704391
"MDM2","ENSG00000135679",6.65218764621452,0.333442894943499,1.8189944715273,0.0796008821173825,0.198456434795791,-5.16403632355643
"AMER1","ENSG00000184675",3.21784917046671,-0.399780640226422,-1.81870854852364,0.0796456572710432,0.198542621290476,-5.06125491625601
"CBX5","ENSG00000094916",6.28188751951706,0.266639187704869,1.81856762261507,0.0796677340140803,0.19857220980268,-5.20002894203384
"AC244131.1","ENSG00000256657",-1.33978432486571,-0.952717783675013,-1.81823361719069,0.0797200785594417,0.198677223711937,-4.30143968068473
"C4A-AS1","ENSG00000233627",3.23691162119713,-1.00378884738836,-1.81798996258414,0.0797582821203063,0.198746973276347,-5.09348801260308
"CELF5","ENSG00000161082",-1.62379729391563,1.18550190353223,1.817683490672,0.0798063573212699,0.198803895805562,-4.28484246538009
"MDP1","ENSG00000213920",-0.765489356833695,-0.881582137367176,-1.81764891282652,0.0798117829876343,0.198803895805562,-4.37833399095035
"AC104134.1","ENSG00000225420",-1.07419934827195,1.25964628236398,1.81774331738507,0.0797969705599797,0.198803895805562,-4.35873254047438
"SPTB","ENSG00000070182",1.43223998139443,0.893042746416425,1.81708560484665,0.079900217076741,0.19899869709524,-4.67954071006064
"RPL7P26","ENSG00000184612",-1.05830717657414,0.576983786162461,1.81672290791569,0.0799572015114186,0.199089645232707,-4.30357416171002
"LINC00265","ENSG00000188185",0.951516058402737,0.590290555838495,1.81673499482412,0.0799553019394025,0.199089645232707,-4.59217531005786
"AP000695.1","ENSG00000230479",-0.961817392177847,-1.26554260438804,-1.81653605899962,0.0799865715039484,0.199137287181701,-4.28275614381102
"TASP1","ENSG00000089123",2.19495745221334,0.302301583507198,1.81639026376887,0.0800094948579397,0.199168869221543,-4.85770612540744
"ZFHX4-AS1","ENSG00000253661",-1.37612183111675,0.943963378470873,1.81631229362261,0.0800217563968102,0.199173905954906,-4.27190431950128
"AC112907.3","ENSG00000263826",-0.0773024991229998,0.499896923522436,1.81599424653393,0.08007178896492,0.199272941348798,-4.43905993048049
"ANKRD23","ENSG00000163126",-0.692503228006746,1.11796819144362,1.81551705814171,0.0801469065905767,0.19943437206614,-4.36939295508289
"R3HDM1","ENSG00000048991",4.55101212157276,0.206306769801298,1.8152924489445,0.0801822848065636,0.199496888173281,-5.22267306110096
"MED12","ENSG00000184634",5.34093081681167,0.227733701427674,1.81503596884424,0.0802226993636674,0.199520888956889,-5.24365410722336
"ZNF251","ENSG00000198169",2.68395589095867,0.307821950982612,1.81508176614188,0.080215481628194,0.199520888956889,-4.94860620823766
"AC087273.1","ENSG00000253215",-0.777954104739606,-2.07530288902731,-1.81511709024162,0.0802099148671661,0.199520888956889,-4.33983524998227
"CA11","ENSG00000063180",0.616328207116265,0.952894825279781,1.81481367141243,0.080257741734883,0.199573035601333,-4.56075281887938
"APOC4","ENSG00000267467",0.989780542525813,-1.59604469881199,-1.81477281444403,0.0802641837434372,0.199573035601333,-4.55043631674521
"SLC25A47","ENSG00000140107",6.35235554159305,-1.00746879950048,-1.81458296829859,0.0802941230133483,0.199621964102451,-5.20243968725226
"ATP7A","ENSG00000165240",3.39708101503695,0.282047849808998,1.81446761520668,0.0803123191891937,0.199641688922384,-5.09585450897426
"WASF3","ENSG00000132970",3.72251128086151,0.450412911958733,1.81406466924776,0.0803759089177596,0.199774234328107,-5.13634165829548
"ACTR6","ENSG00000075089",2.29300406564083,-0.317947675560595,-1.81386095018719,0.0804080746427984,0.199828651520312,-4.85992533975953
"RAD21","ENSG00000164754",5.74178507554381,-0.224825491725291,-1.81360105968323,0.0804491254173473,0.19990513295045,-5.23943812930834
"EMG1","ENSG00000268439",0.314840066394251,-0.527623773851869,-1.81339444910893,0.0804817732074922,0.19996071723864,-4.49745057543512
"PSMG1","ENSG00000183527",3.11282011715244,-0.277867549118254,-1.81321636388668,0.0805099226340534,0.20000511236405,-5.03806655169139
"PPT1","ENSG00000131238",4.76935952634517,0.299926022273251,1.81291270704253,0.0805579402483376,0.200098846985592,-5.2383255095652
"ZNF304","ENSG00000131845",2.70578305423788,0.291340603511096,1.81261158565334,0.0806055811336833,0.200166067829292,-4.96015473712876
"AC133065.6","ENSG00000280153",1.82590854511842,0.650010537690715,1.81261319622378,0.0806053262586855,0.200166067829292,-4.78885145852723
"KBTBD4","ENSG00000123444",2.38016795768753,-0.362879096705635,-1.81223578143503,0.0806650715325201,0.200267737110301,-4.88773348044659
"EMC3-AS1","ENSG00000180385",-0.91860145630488,0.978487721564842,1.81222289876796,0.0806671115449941,0.200267737110301,-4.32205651094964
"VTI1A","ENSG00000151532",3.72012695352536,0.252444720493886,1.81177580877865,0.0807379370698516,0.200417995120185,-5.14792890168247
"LZTS2","ENSG00000107816",3.97101482237651,0.529128817363494,1.81166181000732,0.0807560046377124,0.200437268974491,-5.18040004389674
"AC133555.4","ENSG00000260335",-1.275712713649,0.598043492935936,1.81122647060686,0.0808250330477454,0.200583007132394,-4.29089879767674
"SFPQ","ENSG00000116560",7.23604749890764,-0.186407070982476,-1.81110781059173,0.080843856805644,0.200604131415433,-5.11909250404652
"NCOA1","ENSG00000084676",6.05465397759508,-0.180097807739009,-1.81085780487525,0.0808835290076665,0.200676976573797,-5.22833450293276
"ZNF213-AS1","ENSG00000263072",1.24871193124655,0.36014619477431,1.81057620106751,0.08092823530762,0.200762291465754,-4.66812817780704
"AC016705.2","ENSG00000259495",-0.544816781054382,1.61323497789658,1.81029164120391,0.0809734323753406,0.200823196510693,-4.35689787606932
"AC067852.2","ENSG00000266962",2.98020712793918,-0.236410430886175,-1.81030701621204,0.0809709897880285,0.200823196510693,-5.02278733512013
"SYBU","ENSG00000147642",4.72732030069009,-0.928296115717322,-1.80908785286719,0.0811648708811299,0.201272326083047,-5.22828431338514
"HSP90AA1","ENSG00000080824",8.35603376555066,-0.31733305214977,-1.80882647744769,0.0812064885480305,0.201324203926773,-5.00548370608888
"TMEM53","ENSG00000126106",3.67502242682921,-0.47523436769404,-1.80888798115692,0.0811966939389152,0.201324203926773,-5.10492976138448
"PACRG","ENSG00000112530",-0.0787362556655504,-0.810523853591628,-1.80847540645997,0.0812624167737604,0.201437188572469,-4.41896229931039
"PRKCQ","ENSG00000065675",-0.131488137853291,1.45319375473552,1.80823954071867,0.081300010446332,0.201504701646444,-4.48637933430407
"NPIPB3","ENSG00000169246",4.06034745301106,0.482478171056142,1.80797897293921,0.0813415585689709,0.201581997503281,-5.20086683689866
"LYSMD2","ENSG00000140280",2.58975073460233,-0.365902724604579,-1.80750647406359,0.0814169459105331,0.201743123900587,-4.92838172182312
"FAM169A","ENSG00000198780",3.14006809618034,0.552725683039176,1.80643453497094,0.0815881957092974,0.202141716674563,-5.03018638629601
"RNU6-6P","ENSG00000272055",-1.71320491739854,0.50917079355391,1.80614153125596,0.0816350586801553,0.202232068198617,-4.24902616972497
"RASA4CP","ENSG00000228903",0.463569858411358,0.66296386452328,1.80596170364479,0.0816638316781452,0.202277588676679,-4.52244808826507
"ARHGAP32","ENSG00000134909",4.58211936834904,-0.271429287123506,-1.80564418202493,0.081714657334817,0.202359018154501,-5.24214117804549
"FAM110C","ENSG00000184731",4.41771719503898,-0.503286950905993,-1.80562636338604,0.0817175103640259,0.202359018154501,-5.2260746767974
"GSTA5","ENSG00000182793",0.128843228562994,-2.66909989056842,-1.80529258077358,0.0817709696691461,0.202465628604247,-4.39662089473994
"ALDOA","ENSG00000149925",6.23433643505644,0.418662564879249,1.80509631004897,0.0818024187477059,0.202517721343583,-5.2247076720006
"ANKRD24","ENSG00000089847",1.88036676489702,-1.05780891472933,-1.80489357531726,0.0818349144312243,0.202572391569543,-4.83504416317674
"TCERG1","ENSG00000113649",5.31789743816855,0.259799145313202,1.80468379002963,0.0818685518428231,0.202629873734132,-5.26062347251038
"DMD","ENSG00000198947",6.2723149934457,-0.505949679832464,-1.80445410082879,0.0819053942441086,0.20269527281833,-5.222130799883
"NELFB","ENSG00000188986",4.12429995819167,0.26603313227645,1.80401578921077,0.081975739241918,0.202843555229238,-5.20750044782318
"KIAA0513","ENSG00000135709",2.12273248719642,0.569049662476989,1.80385065627236,0.082002254955485,0.202883361045912,-4.8523886266243
"PUM2","ENSG00000055917",6.2563938851444,-0.180473180712003,-1.80373285276903,0.082021175370801,0.202904367454675,-5.22319025685483
"CDK5RAP3","ENSG00000108465",4.48197521802525,-0.192032677183565,-1.80350156351023,0.0820583335833118,0.202970008440992,-5.24020791499521
"FCHSD2","ENSG00000137478",5.26391316118199,0.179588774201689,1.80343782304283,0.0820685764571218,0.202970008440992,-5.26370974344795
