"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"MFAP4","ENSG00000166482",4.77309088362582,2.8706858193325,5.6508571221709,4.66810060206016e-06,0.0010105643359869,4.15149162576694
"AL365181.3","ENSG00000272405",0.774919889370477,3.29295080880093,5.63741882953626,4.84168741787316e-06,0.00102380638073157,3.90059138621228
"NALCN","ENSG00000102452",1.49887723645803,4.66292446612079,5.60195520974425,5.3316626657348e-06,0.00109232380166526,3.92937882393571
"RRAS","ENSG00000126458",4.27096750431729,1.07978152532064,5.60039345688821,5.35435340863033e-06,0.00109232380166526,3.99993900904632
"SLIT2","ENSG00000145147",3.15492326447735,2.09914957411189,5.59035061615981,5.50260782169197e-06,0.00109232380166526,4.03862798569342
"ARSJ","ENSG00000180801",2.55469129386497,1.49998699359059,5.60587686535402,5.2751108204062e-06,0.00109232380166526,4.08945179065379
"COL14A1","ENSG00000187955",5.99048389287017,1.58171722310676,5.59140402237075,5.48686510714605e-06,0.00109232380166526,3.9829557580768
"SPON1","ENSG00000262655",3.54742778365188,2.47011941637908,5.59507898314325,5.43229861755047e-06,0.00109232380166526,4.04282595374956
"LAMC3","ENSG00000050555",5.38475246998415,2.33893171501124,5.5807173687924,5.64869931056752e-06,0.00110570104400466,3.95702632031065
"MSRB3","ENSG00000174099",3.08945043270651,2.17971445969424,5.57844866779484,5.68366939449297e-06,0.00110570104400466,4.00810050589888
"RASL11B","ENSG00000128045",-0.0752701978236849,3.1206407045174,5.57166289033133,5.78957290756955e-06,0.00111515199350355,3.61555282474536
"USH1C","ENSG00000006611",0.943110664148228,3.60065408089257,5.5622807402641,5.93927793363995e-06,0.00113277169530423,3.81730676040812
"ESR1","ENSG00000091831",4.09307675868128,-1.95631850123037,-5.55089252004636,6.12623929568388e-06,0.00115256641494612,3.89193795449683
"CDC42EP5","ENSG00000167617",0.31231037392725,1.76478586069565,5.5487806492655,6.16155583193154e-06,0.00115256641494612,3.65831598814817
"PLEKHB1","ENSG00000021300",0.985317072002034,2.39462396839231,5.54262786357541,6.26562074968227e-06,0.0011608703434697,3.85751119114644
"ADGRG2","ENSG00000173698",1.88902164800137,2.65522545334389,5.5308750531229,6.46934459611025e-06,0.00118730782804461,3.88589267291311
"TMEM204","ENSG00000131634",3.82776296551875,1.42929543399703,5.51571232549944,6.74205786867745e-06,0.00122579433436683,3.79673341493021
"LGALS3","ENSG00000131981",4.08188591650817,2.02797971355561,5.50844878007089,6.87676780591224e-06,0.00123870963792793,3.77923544116721
