Gene,Log2change,p-value,adj_pvalue
ANGE2,-0.45877721955279,0.055175907535498,0.122347271118031
ANGI,0.420629579335514,0.00065935452467749,0.00429308081857075
ANGL1,-0.375454773030205,0.0197978150608083,0.0564595723007141
ANGL2,0.629938400319883,0.00017073970299074,0.00163085121038478
ANGL3,0.0758347640675,0.520389392302601,0.644291628565125
ANGL4,0.423758212552554,0.00443652616958645,0.0181088629059039
ANGL6,0.642509593597238,8.88536558723538e-05,0.00101264121922876
ANGL8,0.733262525264665,0.00020321043515074,0.0018250866950892
ANGT,-0.0400664762306428,0.67751273299271,0.77340715315584
ANK1,0.396971878363167,1.22547172783916e-05,0.000267027504333135
ANK2,0.518068519793331,5.87329451030211e-05,0.000750222620441408
ANK3,0.691762832546951,2.91470036319772e-05,0.000475063420317844
ANKH1,-0.0419374143477541,0.38998179234431,0.525779635661954
ANKL2,0.39949310636488,0.00330663791114977,0.0146009860555663
ANKY2,-0.0371022123077359,0.683569189661065,0.777774170701731
ANKZ1,0.0940841384123218,0.483893897594726,0.611847377934644
ANM1,0.121182246463315,0.0396306401966684,0.0953173440917048
ANM3,-0.0540054407776759,0.742117581205305,0.822549399977556
ANM5,-0.167400993253684,0.00480559437634352,0.0191673993065808
ANO1,-0.000669400894299919,0.995983251196325,0.997543945765972
ANO10,-0.170086536316625,0.170856471910196,0.286943100405343
ANO6,0.141674505227599,0.100914857156708,0.192950338931426
ANPRB,-0.0464839393572424,0.861539587178714,0.910695787439462
ANPRC,0.807242236381963,0.0115052803913386,0.0371247373166037
ANR11,0.0812664435736755,0.694189017604697,0.785912794713134
ANR12,0.361191627244294,0.513412499138577,0.638539625165054
ANR17,0.216375733918653,0.00356736829997671,0.0154936097739645
ANR28,0.0495508261380016,0.398029751721114,0.534095205685959
ANR44,0.270502110090676,0.0020456309462745,0.0101553329177511
ANR50,0.418316868756376,0.061175152462647,0.131740115965928
ANR54,-0.140403099710999,0.443248529561752,0.575248091664744
ANS1A,0.408390748508841,7.89379622932113e-05,0.000922948431080687
ANT3,0.297984573719429,0.0142725160954465,0.0441053170547233
ANTR1,-0.168953749339421,0.682372648042809,0.776912038616093
ANTR2,0.123475826348472,0.530052707770857,0.651210038219201
ANX11,0.241430828421237,0.0379375876870287,0.0925513032950096
ANX13,0.66565464930011,0.00024725655953665,0.00211422275545831
ANXA1,0.748224962063834,2.0052151860545e-05,0.000366190487548524
ANXA2,0.906394237371526,4.92042940975562e-09,3.77396935728256e-06
ANXA3,0.595256600351038,7.6629977629767e-05,0.000907024580895545
ANXA4,0.668442661142405,0.00028607994582996,0.00234928606479207
ANXA5,0.680354631947687,6.25120742789683e-06,0.000175629161069482
ANXA6,-0.119946675274805,0.206191212161846,0.33118681506651
ANXA7,-0.00465566534991446,0.934250744030141,0.957597648898995
ANXA8,0.649370450439459,0.00604418674684657,0.0227138228066209
ANXA9,0.0805141758444116,0.561194527468921,0.678065851557439
AOAH,0.110883188411635,0.367962107245066,0.503650668501783
AOC2,0.504207132645463,0.0108477461408653,0.0354051969789093
AOC3,0.607012786721098,4.42501871163039e-05,0.000621833826140353
AOFA,-0.6972549523462,8.2421598391746e-08,1.37429056448846e-05
AOFB,-0.371462764856926,1.21026254735641e-06,6.6305098130169e-05
AOXA,-1.09007667210988,1.14719714923196e-07,1.59981856992893e-05
AP180,-0.0990242162425334,0.465587035968158,0.595548742514492
AP1B1,0.00480361416322902,0.913880493692304,0.947096795922169
AP1G1,-0.107114567527252,0.201872382071999,0.325920795510638
AP1G2,-0.129442766852997,0.175031511028428,0.292105724095018
AP1M1,-0.168720874318178,0.00245899379202973,0.0116145898402766
AP1S1,-0.151776518561044,0.202849967647619,0.326861187364966
AP1S2,0.0245636182594949,0.864339546655367,0.91252365077036
AP2A1,0.132113621020496,0.00138808851956246,0.00762653219559031
AP2A2,-0.159075200600792,0.0144448113353974,0.0444946598162643
AP2B1,0.112306358464558,0.0229110044358485,0.0626926164905308
AP2M1,0.0566270444096588,0.611352887132429,0.720067052258251
AP2S1,-0.198716576619875,0.0131764245724418,0.0413008485781073
AP3B1,0.0700516387848185,0.161807738815067,0.275241817855747
AP3D1,-0.0102287487181456,0.838729592116991,0.895968798264251
