Gene,Log2change,p-value,adj_pvalue
MPC2,-0.869167056989328,6.52094381376782e-08,4.88027182027473e-07
MPCP,-0.371457382522209,1.56309710415303e-05,6.62654204003032e-05
MPDZ,-0.253353977616978,3.6892519131252e-05,0.000142473812620991
MPI,-0.459619419076966,4.51910586196906e-11,7.43484452685571e-10
MPP10,-0.0187651928132803,0.76543231702445,0.814518791637106
MPP2,-0.00367706779893283,0.95699530054914,0.967060017007211
MPP5,-0.29498356404228,0.00243086262995091,0.00584516589140885
MPP6,-0.163149609368465,0.0001428652439799,0.000469884152834147
MPP8,0.0692800873829244,0.507565242440126,0.581409354315323
MPPA,-0.0453590907041134,0.575760024131993,0.645627720709557
MPPB,-0.186485344611306,0.0115607525483647,0.0228198430962348
MPPE1,0.0752683695826241,0.698731471606992,0.757859437014275
MPRD,-0.0415499954458758,0.598096786425707,0.665644714273872
MPRI,0.0330698394312141,0.534215199354353,0.606375841945855
MPRIP,0.566034791957948,7.39854920006985e-09,7.05651491072175e-08
MPU1,-0.865256091303852,7.82357667035634e-07,4.49157124914208e-06
MPV17,-0.00682509035383629,0.941687627028356,0.956564208813954
MPZL1,0.907584461218426,0.00015991172646657,0.000519527950069918
MRC1,-0.178242959734515,0.0696390092921754,0.10852258644765
MRC2,0.670753336572558,1.38393645012852e-09,1.57499316359759e-08
MRCKA,0.213348526105985,3.46265550800241e-05,0.000134734492686569
MRCKB,0.112945620197518,0.00615320766400976,0.0131769534285649
MRE11,0.303177539038955,2.24715442962779e-05,9.13061799842445e-05
MRM1,-0.218353409604873,0.126857028209991,0.180562410933092
MRM2,0.595559992299986,0.0523166386196748,0.084468546471942
MRM3,0.217689823519408,0.00165482462842178,0.00414969997819384
MROH1,-0.130975665141402,0.0335005958775861,0.0573276996654368
MRP,0.346641517931537,0.00122869654261255,0.00318462295021781
MRP1,0.517848121663237,0.00108123004597192,0.00283864274743768
MRP2,-0.638969999657724,5.50999174096572e-10,6.9018013430668e-09
MRP3,-0.147055263649742,0.00204070026563653,0.00501147143528054
MRP4,0.0372810013580815,0.674903699583341,0.735322923748243
MRP6,-0.392953717053064,7.60957285195571e-11,1.19340374239208e-09
MRP9,0.033229160785111,0.799819526063316,0.843203642998298
MRRP1,-0.223898221051926,0.00048864962975383,0.00140297834957174
MRRP3,-0.40161954530918,0.00125214303539156,0.00323452817578884
MRT4,-0.147573719199827,0.355499614492667,0.431430485282387
MRVI1,0.563773158596137,2.62232396081297e-06,1.34087817638389e-05
MS3L1,0.203810061277631,0.0234929287962803,0.0420778641114435
MSH2,-0.117414454414779,0.101605578620815,0.149331170407278
MSH3,0.0737064580801491,0.280627422913677,0.355495188836305
MSH6,-0.0143224391515641,0.81950751912445,0.858913341152439
MSI1H,0.155466882322373,0.285312577133141,0.360080279143171
MSI2H,0.013749519580749,0.876999976680697,0.90467002942089
MSL1,1.13210365322631,2.28714690878135e-07,1.49682998712103e-06
MSMO1,-1.04628709179315,9.96590553188208e-10,1.16687294512902e-08
MSPD2,0.200177886513328,0.233596954174651,0.304568113959379
MSRA,-0.596360811610605,4.24313143638741e-11,7.05603494895803e-10
MSRB1,-0.421587950282687,0.00049053449647331,0.00140704987910337
MSRB2,-0.13303737874735,0.133876362154214,0.189192309593757
MSRB3,0.686836649976077,1.82415935995675e-12,4.5847601372724e-11
MSRE,-0.157558589223097,0.132260439273357,0.187159356379438
MSTN1,0.578466349328206,0.00061771156719348,0.00172129377120437
MSTO1,-0.258845717670387,0.00136116090235631,0.00348117915895966
MT1A,-0.39649819761359,0.0287270201983764,0.0501034556624485
MT1B,-1.08864231379579,0.00498884416809073,0.0109513290472228
MT1DP,-1.77555081383352,0.00234184011003648,0.00565736953320021
MT1E,-0.503757822422379,0.00389564666081286,0.00883562893440095
MT1F,-0.507068988227487,0.00255723440296216,0.00611792479059192
MT1G,-0.814285443621716,0.00193686090849662,0.00477928326509751
MT1H,-3.07610292206227,0.00176306487779019,0.0043897413994931
MT1L,-0.384113925149913,0.0145739340577729,0.0279662957447838
MT1M,-0.921962582371447,4.96309756028447e-06,2.36682699475618e-05
MT1X,-0.115330276996063,0.699395517887907,0.758473059174011
MT2,0.44844111791302,0.275510967250635,0.350278896573719
MTA1,0.0634118218471098,0.44499875444648,0.520559488979539
MTA2,0.168774233762672,0.0245321638690674,0.043675629075617
MTA3,-0.232417626842499,0.0821798323175953,0.124546261942018
MTA70,0.24004439034262,0.0328866745381397,0.0563521165303766
MTAP,-0.0503331264884274,0.466526367296813,0.541881296110524
MTAP2,0.470591005812096,0.00018874509495289,0.000600709308071498
MTCH1,-0.129690541340925,0.126279606437774,0.179806872720772
MTCH2,-0.372048320152519,0.00848046218733371,0.0174913783045889
MTEF4,0.336799808818341,0.164217462352656,0.225142491029334
MTFP1,0.100439479280312,0.623602103923001,0.68886382732568
MTFR1,-0.89397566260021,1.51040241732381e-09,1.69639957089818e-08
MTG16,-0.491189175628323,0.0202329674010218,0.0370297856893463
MTG2,-1.03978482917287,5.92136850629967e-05,0.000215210925080585
MTHFS,-0.461151334986249,0.00012858618654478,0.000428213644963109
MTHR,-0.196968302068971,0.164158494770231,0.225115419614578
MTM1,-0.340057451078291,2.83908838090781e-09,2.95234581497098e-08
MTMR1,0.0199765518198362,0.781970863723884,0.828234342415029
MTMR3,0.276877760740916,0.0795841694249728,0.12123082614662
MTMR5,-0.220758365499966,0.093819117053885,0.139696701502852
MTMR6,0.172481114896819,0.0126480937821807,0.0246882599603608
MTMR9,0.343883051625589,6.54777398713396e-05,0.000235317298950748
MTMRA,-0.279068295083696,0.00015555266875229,0.000506859962876972
MTMRC,-0.259530416346116,0.00020285924960844,0.00064071304542723
MTMRD,-0.0537605769393827,0.619010613442911,0.684968577846766
MTMRE,0.0894832356816936,0.255500576364,0.328534492173831
MTNA,-0.378109832228843,2.49002545366213e-09,2.62832235300369e-08
MTNB,0.159897809485069,0.0379662692328125,0.0638369434300242
MTND,-0.571217598288062,5.61056174407027e-10,7.01638483261689e-09
MTO1,-0.38131992400724,1.59894140345422e-07,1.09084278240962e-06
MTOR,-0.161584603988008,0.00201125284387448,0.00494545154344662
MTP,-0.471873130447621,7.39938580006652e-08,5.45307171282839e-07
MTPN,0.0040267079326872,0.942007294527609,0.956637047193344
MTRR,-0.0584398035106451,0.625015216910453,0.690029677161404
MTSS1,-0.0791316243268661,0.552145536972452,0.623679543738756
MTSSL,0.131627674745686,0.13919137275101,0.195379412797306
MTU1,0.0246359876782165,0.766957279449443,0.815691573843129
MTUS1,-0.0170510410870494,0.903326383886182,0.926008552951479
MTX1,0.169173321837681,0.178854590703278,0.242240130220553
MTX2,-0.157724139430488,0.0168286364148474,0.0315782486811679
MTX3,0.0298245991170865,0.831691621727033,0.868498112497738
MUC13,0.293663584633487,0.0164348438237268,0.031020365690772
MUC18,0.574917229894871,8.11201895633502e-09,7.67062968959326e-08
MUC6,0.432959407276106,0.0991199886675132,0.146263115807713
MUL1,0.301246978184441,0.310558076081406,0.384756922775229
MUTA,-0.594454914648257,1.65923599122842e-14,6.66805463974921e-13
MVD1,-0.870401020786526,2.3184400310094e-08,1.93594337784292e-07
MVP,0.301350006672626,2.22730603160596e-08,1.87006456364217e-07
MX1,0.252219443039971,0.0346372110270545,0.0589589058647149
MX2,0.33462319084774,0.00526510259234562,0.0114728979391524
MXRA5,0.326769725276155,0.0241546164031025,0.0431029186323633
MXRA7,0.58858488462284,5.62357589365298e-05,0.00020545223293289
MXRA8,0.28668719869727,0.0177652476604131,0.0331183017510866
MY15B,-0.257203769465259,0.240089319107693,0.311454133529751
MY18A,-0.155416364275123,6.76007743556058e-06,3.13466090701836e-05
MYADM,-0.344613780734514,0.00053940150102014,0.00152959279010342
MYCB2,0.117434403249067,0.0468921896820991,0.0768032552721453
MYCBP,-0.0591877380422484,0.551847495863466,0.623434154916911
MYCPP,-0.224340392738307,0.0108486501968946,0.0215909685115395
MYD88,0.20028336852409,0.043294277096491,0.0715942224767519
MYDGF,0.00363389647335568,0.964020611480571,0.971866770227992
MYEF2,-0.0280895885601031,0.859125741187943,0.891236114413306
MYG1,-0.0263609884017534,0.6412988582823,0.703877950285381
MYH10,0.629826599794939,2.32082377463025e-08,1.93594337784292e-07
MYH11,0.857617191118526,0.00066976309896629,0.00185828553456451
MYH13,-0.551842786420852,0.00024739114274371,0.000764159350444542
MYH14,0.181036379320416,0.00030643131438294,0.000923964056967083
MYH15,0.516263309560965,1.83638788567288e-08,1.58319205875441e-07
MYH9,0.673587177036283,1.48404826777503e-11,2.81349298136416e-10
MYL1,0.553418504900151,4.20205470171695e-07,2.58557050067368e-06
MYL4,0.493859419147928,0.00468659014913189,0.0103734164058238
MYL6,0.754143520921851,1.37073264021773e-11,2.65077018845113e-10
MYL6B,0.557793352777537,2.52856916273732e-05,0.000101775898068238
MYL9,0.423053165733705,0.0319117378659929,0.0549745410524673
MYLK,0.355227182321414,8.59014277692525e-06,3.86256070319087e-05
MYO19,-0.467164686414229,0.035340885776426,0.060011063963667
MYO1A,-0.411412144127072,2.17588061721098e-06,1.13516530374577e-05
MYO1B,-0.313323644915685,8.70631738908029e-08,6.33156880057903e-07
MYO1C,0.222363154940201,7.49737560250422e-09,7.13313811947257e-08
MYO1D,0.121140097488438,0.0191231915593074,0.0352704555524171
MYO1E,-0.106885628365023,0.0545735621807818,0.0877635693595065
MYO1F,0.524938257694086,2.03005974297709e-07,1.34454428985504e-06
MYO1G,0.362730209647182,7.73644128429139e-06,3.52387136656389e-05
MYO1H,-0.200298436753217,0.208692786625327,0.276631771448381
MYO3B,-0.444953245407823,0.117314051518875,0.168776330956967
MYO5A,0.415931693032766,5.08882626475472e-05,0.000188685167990617
MYO5B,-0.266823713033685,0.000127091925553,0.000423603152296738
MYO5C,0.676371228015663,0.00022392696599763,0.000698673865603604
MYO6,0.0354803368365656,0.285848826752008,0.360452614351772
MYO7A,-0.0582790854864843,0.346906322470292,0.423466094633883
MYO9B,0.197825141235766,0.00518628624936307,0.0113363696034236
MYOF,0.724558599846662,8.89297932033987e-10,1.05566505285758e-08
MYOME,0.063634090439596,0.815484516068086,0.855859429540445
MYPN,0.942724677794795,2.86019145645149e-07,1.83451681446215e-06
MYPT1,0.603326055149008,9.5301039439313e-13,2.54443882461501e-11
MYPT2,0.605993951759067,1.36424489549016e-05,5.86762185819514e-05
MZB1,0.558513532592832,0.00105988057879278,0.00279113943548297
MZT1,0.814401942301793,0.123499696125219,0.176663636503928
MZT2A,0.0177893876998888,0.905989783556969,0.928122300839826
N4BP1,0.222870080411942,0.0595420901099323,0.0946190011259372
N4BP2,0.952171766690375,0.00526351356308108,0.011472675325631
N6MT2,-0.391912861850961,0.00014890538254524,0.000487257816674755
NAA10,-0.182997328535909,0.00052701648036913,0.00149667249264932
NAA15,0.0137666676088346,0.825330673692059,0.863491725858702
NAA16,-0.173255383020972,0.133147182272836,0.188265284665055
NAA25,-0.36633620394808,1.97257651816616e-05,8.16098347255791e-05
NAA30,0.183414099990565,0.0290193458703649,0.0505219478194349
NAA35,0.0175428390597287,0.860685486043986,0.892254361187075
NAA40,-0.19650129293859,0.0182501249779984,0.033907528131528
NAA50,-0.174430708272793,0.00549263039016218,0.0119014703989024
NAAA,-0.370456696629571,0.00116764504970328,0.00303965897554336
NAC1,-0.0757544092295746,0.707777216637998,0.766037802872576
NACA2,-0.151854921055568,0.360299676026358,0.436774909696682
NACAM,-0.272626426070505,0.00255415606092579,0.00611286233439932
NACC1,0.269357566703191,0.111328559446866,0.161407584496809
NADAP,-0.220871018843317,6.2501700730828e-07,3.68421025851084e-06
NADC,-0.939450770540892,1.13586497716393e-17,1.09854978966592e-15
NADE,-0.424168573608437,3.09911608560896e-06,1.54775273246335e-05
NADK,-0.257087881812889,0.00923285569522986,0.0187722567969417
NADL2,0.259393020491381,0.235754438872898,0.306655638965489
NAF1,-0.397241104798606,0.00859831503418462,0.0176777508136873
NAGA,0.39395429620415,0.00012075139522116,0.00040474273046328
NAGAB,-0.140969693905693,0.082239917650931,0.124546261942018
NAGK,-0.0522127617451758,0.437743071392464,0.513238951354544
NAGPA,1.1506785965355,0.00289073990994046,0.00682525983632209
NAGS,-0.712778884353118,1.92567114338356e-09,2.10460036010589e-08
NAKD2,-0.424173949571428,2.63763690248577e-06,1.34692298739776e-05
NAMPT,-0.909355305206689,5.52978023584207e-16,3.28213725382749e-14
NAR4,0.166680742752983,0.181220072739011,0.244713699904482
NARFL,0.0639391362944294,0.416479520610383,0.492456902657075
NASP,0.105273101076034,0.0232976074716478,0.041776513885948
NAT10,-0.111020625719231,0.0358287843464582,0.0607459679229337
NAT8,-0.113851160927556,0.212469609173404,0.280721832942121
NAV2,0.0256284339876677,0.875728780959875,0.903721181474709
NB5R1,-0.223427492778858,4.08581311815566e-05,0.000155684612442909
NB5R2,-0.112936281765427,0.348833338273686,0.425414578492139
NB5R3,0.0545720641753158,0.40217212004334,0.478661125752647
NB5R4,-0.180405053058384,0.333782742357134,0.410106312106313
NBAS,-0.197144492650069,2.35739306128026e-05,9.53835598365941e-05
NBDY,1.25117977980993,9.65912051660966e-05,0.00033242539654844
NBEL1,-0.24178162054777,6.10214626265808e-06,2.84668443546976e-05
NBEL2,0.37960765504546,0.00038785807744662,0.0011413855551404
NBN,0.309875823875471,1.20814846764085e-05,5.26670823520723e-05
NBR1,1.04194242861442,0.00391721274284652,0.00887932242179899
NC2A,0.651352544265757,2.17313552777955e-05,8.87660864602806e-05
NC2B,0.353424925589656,0.00407045435093066,0.00918351630753829
NCALD,-0.670377185437363,5.39915460553733e-06,2.55425364416469e-05
NCAM1,0.175152821695853,0.200944778888809,0.267972677826832
NCAS2,0.26775990026573,0.0500946242455759,0.0813234001007498
NCB2L,0.664778630789911,0.0341128926162601,0.0581947997848912
NCBP1,-0.333668742077254,0.00011314906682939,0.000381915222946445
NCBP2,0.221831309961679,0.0119561163215782,0.0234502779708433
NCBP3,-0.0749369472642007,0.407528999656647,0.48399165173937
NCDN,0.16569588018025,0.148917125802452,0.207109686858637
NCEH1,0.384010007762319,1.95366392306182e-05,8.09150339793076e-05
NCF1B,0.585045212865775,0.00151827882548915,0.00382969578864802
NCF1C,0.406333122106461,0.0979504436027346,0.144869776277305
NCF2,0.387326142107455,0.0284627647761829,0.0497099803107803
NCF4,0.477076295295881,0.00015468089803658,0.000504580551113338
NCK1,-0.00332590353637584,0.94285863658152,0.95724963682408
NCK2,0.470597252687454,9.30452382040686e-07,5.26732984580039e-06
NCKP1,0.0093916062955603,0.75887988264284,0.809443900258799
NCKPL,0.288956189625708,8.97401844875633e-05,0.000311272264721847
NCLN,-0.142604259659731,0.00052216082331495,0.00148561685571466
NCOA2,0.429973681441529,0.263805790140619,0.337566414050583
NCOA4,0.476680306199527,0.00027043781571788,0.000826087959651291
NCOA5,0.454710749562186,2.16742494675717e-08,1.82548869948672e-07
NCOA7,0.42694957032791,1.08411017069827e-06,6.00071311126819e-06
NCOR1,0.340753666214853,0.0150327508872329,0.0286968594373798
NCOR2,0.288862900463886,0.160250203071664,0.220546246805154
NCPR,-0.285883924593514,0.00890070059095295,0.018222508134193
NDC1,-0.0485654285739914,0.366201562869746,0.443233138682817
NDE1,-0.0231417777405854,0.761860977759647,0.81197191781272
NDK3,-0.115348922833579,0.0418674101191239,0.0695177397200689
NDK6,0.154272110191314,0.0845323956819204,0.127542425710148
NDK7,-0.0824123863544585,0.405578425413642,0.481976529288432
NDK8,-0.407122119059874,1.53131628957044e-09,1.71738902475662e-08
NDKA,-0.390800834335084,6.05366243210066e-07,3.58205976427061e-06
NDKB,-0.426440819855331,9.2133889237565e-05,0.000318587385868019
NDOR1,-0.173208043013605,0.218749979794952,0.287738636907237
NDRG1,0.0104132115961893,0.831081900764317,0.868096378272299
NDRG2,-0.701761065416787,1.3773667289765e-13,4.48428762902223e-12
NDRG3,0.0831738744636379,0.607012918079087,0.674109337348623
NDUA1,-0.495788269725057,0.0234471114746354,0.0420055519243758
NDUA2,-0.690012950219012,1.08688451839576e-09,1.26111292390101e-08
NDUA3,-0.206045519398643,0.0558513884163312,0.0896057662900504
NDUA4,-0.669614612010992,1.07397813125776e-09,1.24801434650375e-08
NDUA5,0.163885116708942,0.0749237619283567,0.115337981006343
NDUA6,0.0350748774048279,0.734693979619504,0.789210461749143
NDUA7,0.0547776425760022,0.52167599159403,0.594840601284961
NDUA8,-0.358578556676672,0.00034186765968921,0.00101886862192427
NDUA9,-0.441349615069576,1.64977611529579e-08,1.44819937492859e-07
NDUAA,-0.30380412329979,0.00019250099581432,0.000611250075598063
NDUAB,-0.550510641122384,3.6013341239785e-06,1.76992956054892e-05
NDUAC,-0.135063306566029,0.274620782230331,0.349438040481507
NDUAD,-0.229846292745382,0.00491355417093584,0.0108199155202457
NDUB1,-0.320553995033077,4.49038615326484e-06,2.16278524086089e-05
NDUB2,0.148229988633701,0.142315567324079,0.199093910150831
NDUB3,-0.145447909859842,0.178450840806722,0.241820633590563
NDUB4,-0.0667766968994872,0.29834596832573,0.37310170042161
NDUB5,-0.167906381607595,0.0690406584307968,0.10775032974882
NDUB6,0.0667381280586425,0.518731489163455,0.592265784312699
NDUB7,-0.0870201205439904,0.294797964927269,0.369623187744363
NDUB8,-0.552616106794085,1.25085397578302e-11,2.48112834887964e-10
NDUB9,-0.166392810714867,0.0457897777560549,0.075271458825018
NDUBA,-0.321455967825783,7.78585792872105e-06,3.54219810011861e-05
NDUBB,0.186674228404067,0.08191100662646,0.124274875751635
NDUC1,-0.391818301364926,0.0456409187177115,0.075088556252849
NDUC2,-0.54796502062831,3.15453424182427e-06,1.57339277375023e-05
NDUF3,0.26913730407993,0.00076741705312789,0.00209310356378042
NDUF4,0.193573694287495,0.0504154961962535,0.081792676335217
NDUF5,-0.364537695142694,0.00078444299496694,0.0021320049838552
NDUF6,-0.130126952755745,0.199154244659268,0.265952605017465
NDUF7,0.0339212289722703,0.834021357594861,0.870109436581264
NDUF8,0.365597362092013,0.0147865358913936,0.0282563355439178
NDUS1,-0.358427771332641,4.76560068751101e-10,6.03799259521099e-09
NDUS2,-0.343678426608218,6.53115957437128e-10,8.02459033054917e-09
NDUS3,-0.175620404995097,0.00184970355078196,0.00458621870110334
NDUS4,-0.446350465240178,2.2203946725456e-06,1.15526401168994e-05
NDUS5,-0.0451046246939486,0.541865965090294,0.614045790371084
NDUS6,0.147052657874931,0.0952361100775689,0.141451746941005
NDUS7,0.104414496145097,0.0695271167090253,0.108378026773099
NDUS8,-0.341734178468701,1.05162531631387e-09,1.22573125992112e-08
NDUV1,-0.355594805400223,1.11557269343214e-08,1.02595457717788e-07
NDUV2,-0.117395835253904,0.0396167461219113,0.066222446507077
NDUV3,-0.107094602195314,0.290871450388269,0.365353102913216
NEB2,0.785275168435153,1.24785159581231e-10,1.81668356854487e-09
NEBL,0.425163860415967,0.00437442853201919,0.00976651925725118
NECP1,-0.267346422552678,0.0251246399500906,0.0445761604633017
NECP2,-0.131663230432578,0.240465511317452,0.31178489082935
NECT2,-0.384028801886866,2.68146378729191e-06,1.36723727127608e-05
NED4L,0.458745257172034,0.00021838533851433,0.000684149927720897
NEDD1,-0.223214935196671,0.0208609206733275,0.0379987875154379
NEDD4,-0.120865485549883,0.0421269673542629,0.0699035871194608
NEDD8,0.508582802219764,0.00195556441315391,0.00482235059504492
NEK4,-0.0181470221038388,0.861795577678104,0.892565728505268
NEK6,0.0545331676688387,0.374861541970388,0.452322760392332
NEK7,-0.243797016999591,7.63053412633918e-05,0.000269460875601067
NEK9,0.136641583916031,0.0192747213241677,0.0355203605773294
NELFA,0.527386672537988,0.0343883881610755,0.0585741287087988
NELFB,0.0927852124271767,0.471559498173171,0.547042292877942
NELFD,0.0469422029124601,0.550417528994352,0.622183072622388
NELFE,0.440411152371781,0.00011375519911015,0.000383290443813938
NEMF,0.280332792363861,0.0282995702285567,0.0494848247661334
NEMO,0.296344630465565,0.00428547615315719,0.00959290223317693
NENF,-0.293770686801738,0.00144783011475345,0.0036711985427005
NEO1,0.100409874190715,0.203494298928577,0.270929420489894
NEP,-1.02288762227457,4.62888689843123e-12,1.04740443719341e-10
NEP1,0.0220780019760892,0.738620047422597,0.792324799932262
NEST,0.471255105457651,3.5814327765485e-08,2.83720074988175e-07
NET4,0.975477581938268,0.0627678352411506,0.0992655496455663
NETO1,1.50042017263095,0.112079116911769,0.162282316774481
NEUA,-0.33844038917308,2.23394383895743e-07,1.46698814139536e-06
NEUG,1.15010860139988,8.31797470239963e-08,6.06057533557276e-07
NEUL,-0.296097900245026,5.29586459264174e-05,0.000195049599984839
NEUR1,-0.0260167199861255,0.763260261571714,0.813104539318976
NEXN,0.91137098996096,6.54386141754707e-08,4.89267778079391e-07
NF1,0.0634518603333974,0.619568336891249,0.685290895563773
NF2IP,-0.378133143605618,0.00278729896906334,0.00660934199302174
NFAC1,1.00228918259463,0.00068667271258289,0.00189841829453922
NFAC2,0.439142247717026,0.00619615531417304,0.0132583290083636
NFASC,0.660188419630246,0.00030070039740409,0.000909527348635813
NFH,-0.3313119611589,0.25354508667988,0.326494307213277
NFIA,0.0261484867382784,0.669040017431602,0.72997125826241
NFIB,0.40080239943223,0.00019878355394772,0.000628612255024839
NFIC,-0.126075516870342,0.00142301174538682,0.0036189712021769
NFIX,0.178311809340379,0.113960199056891,0.164666085378834
NFKB1,0.17801471254075,0.00127979556906507,0.00329823066496529
NFKB2,-0.022389120367097,0.709405257389373,0.76717182424897
NFS1,-0.0704923738570067,0.210751936316161,0.27883435195739
NFU1,-0.571187496857738,1.76769507503101e-10,2.51651940939839e-09
NFX1,0.346669881494426,0.011173577115196,0.0221519324308459
NFXL1,-0.0603531887670775,0.476839746127677,0.551370520174008
NFYB,0.42625509196807,0.00045761825924371,0.00132246535143238
NFYC,0.335480969176296,1.75047948298895e-05,7.34858525067614e-05
NGAL,0.943244722993283,0.0208921911496643,0.038046765851029
NGAP,0.982157960996086,6.82230972460581e-05,0.0002443869165973
NGBR,-0.204475052668941,0.0502598199336788,0.0815744153572288
NGEF,-0.160828565103682,0.0404368229088622,0.0674471520892306
NGF,-0.457021617644623,0.0055984163376265,0.012100106571744
NGLY1,0.0313175540422375,0.658470291924624,0.720368179851184
NH2L1,-0.218458811076388,0.0137207038654054,0.0265402233706363
NHEJ1,-0.301564235540364,0.0182163343873763,0.0338528988759623
NHLC1,-0.901445025676929,1.37042462977331e-08,1.23386189537116e-07
NHLC2,-0.241056706410184,3.28092482359153e-05,0.000128440466457799
NHLC3,-0.014375290591515,0.841479769726938,0.875756393743331
NHP2,0.00626498607497815,0.941907495269665,0.956637047193344
NHRF1,-0.103172640027867,0.0206720700573934,0.03769928918999
NHRF2,-0.0138666937105604,0.780097252171837,0.82693095174583
NHRF3,-0.19050993311822,0.00496444346712213,0.0109070745422307
NHSL1,0.149652182983482,0.570374239988098,0.640239690972965
NHSL2,0.431245322638011,0.0180668458189007,0.0335993690861986
NIBAN,0.670147821074364,1.43405918338801e-08,1.28366596972412e-07
NIBL1,0.598757747923868,2.1599154488468e-10,3.00828657099312e-09
NICA,0.109265602538498,0.0892749661728221,0.133860404001068
NID1,0.520289476755836,6.104533266338e-09,5.90998477830163e-08
NID2,0.746033230619602,1.12248160819847e-10,1.64972725502084e-09
NIF3L,-0.273040781385245,3.88460844024232e-06,1.89826717700505e-05
NIN,-0.0518620823460528,0.409936746973852,0.486177672863548
NINJ1,-0.168440506251154,0.0170477310371984,0.0318962882354566
NIP7,0.100357390947869,0.242133970073903,0.31368463953832
NIPA,-0.515046299214684,0.00186495383060215,0.00462106093671361
NIPBL,0.176331709661708,0.0101001165752094,0.0203023759565154
NIPS1,-0.220974998737839,0.049890099746417,0.0811021319711526
NIPS2,0.20457521313253,0.00300519215349984,0.00706462494978935
NISCH,0.0548206992063571,0.464882054534079,0.540459534847816
NIT1,-0.679483252318481,1.20380371117489e-17,1.14673449820067e-15
NIT2,-0.866491820749793,2.96205755925216e-24,3.80920602119828e-21
NJMU,-0.107768202764464,0.339769050779961,0.416136189812409
NKRF,0.0405067254968979,0.925494930833137,0.943968127734103
NLE1,0.0853621063841214,0.620992807435975,0.686374516856608
NLRX1,0.0286356277896701,0.570008758175335,0.639922534276282
NLTP,-0.75041699128686,8.46275226400693e-13,2.2911788234764e-11
NMD3,0.00210912039916495,0.975801609821796,0.981397969419314
NMES1,0.906890595608518,1.45723284544287e-05,6.23060778462884e-05
NMI,-0.157332220303704,0.0522648019267268,0.0844025139528305
NMNA1,-0.155433203820759,0.00543896165161915,0.0118017514352906
NMNA3,-0.647618445199727,0.00317460274273887,0.00742729980684449
NMRL1,-0.713954421140939,2.68113558328563e-11,4.78880605570183e-10
NMT1,-0.487501784662266,1.78233708226773e-10,2.53269114673624e-09
NMT2,0.00133387609019485,0.981160489760061,0.985539916714087
NNMT,-0.894090558748739,1.62675870554206e-09,1.80605326215288e-08
NNRD,-0.371523178119393,1.4920344400647e-11,2.82094171305396e-10
NNRE,-0.13371870245903,0.00363407524715013,0.00834291121898554
NNTM,-0.20707696742228,0.0281232218604564,0.0492283983383125
NO40,-0.000268316324960664,0.999478610606629,0.999478610606629
NO66,-0.115075870424792,0.0698542282506922,0.108734158802167
NOA1,-0.402801839349637,5.75993691205057e-06,2.7083286540757e-05
NOB1,-0.325485431033166,0.00346105237003535,0.00799086776995594
NOC2L,0.117395835253904,0.00769870044463966,0.0160897000625243
NOC3L,-0.0483143178913457,0.536743713209812,0.608956696239804
NOC4L,-0.214628417004687,0.202841222776927,0.270174844630894
NOG1,-0.000415436351812556,0.996800459592537,0.997317472279048
NOG2,0.158786829687403,0.225120426341728,0.295011754356789
NOL10,0.143153058347973,0.10815159848115,0.157660633644541
NOL11,0.0572686458082759,0.458775149222747,0.534164637302356
NOL3,-0.0969270398677674,0.317612818877495,0.392426022491393
NOL6,-0.0069169841355705,0.943108156167428,0.957251056694011
NOL7,0.275123889143542,0.0139752940631702,0.0269583422478553
NOL8,1.19630298862504,4.80136320764292e-05,0.000178978864235481
NOL9,0.19698340496194,0.00802210661141864,0.016684251917441
NOLC1,0.388170797156095,2.3426305289535e-06,1.21232308258922e-05
NOM1,-0.176204032675607,0.0981676269513768,0.145093679813893
NOMO1,-0.0695756932983663,0.0504672167756131,0.0818593745302987
NOMO2,0.249016868338316,0.0680432057656357,0.106387310169736
NONO,0.305789625735842,2.52736759600834e-08,2.07018772513804e-07
NOP10,0.609749289703726,2.22393274339952e-05,9.06011882157904e-05
NOP14,-0.0622073866555409,0.628436124429986,0.69256642683264
NOP16,0.26468894928036,0.0897518576085206,0.134444832713521
NOP2,0.0467676288105211,0.161506868821634,0.222017993911942
NOP56,0.191346609261179,1.63720146510692e-05,6.91063813170952e-05
NOP58,0.0581793204654213,0.0746146444093819,0.114984341174913
NOP9,0.0513943771781556,0.395661370647831,0.472442453716909
NOS3,-0.0722581245666984,0.114835876477861,0.165776168924822
NOSIP,-0.0332601770557273,0.751614483423319,0.803471509295418
NOTC1,0.317718523129802,0.0151896506478815,0.0289450633518815
NOTC2,0.260849473655928,0.00030095627728794,0.000909944606408207
NOTC3,0.657199127067253,0.0766942825346756,0.117508555209999
NOVA2,-0.426302331385887,0.0158428964718577,0.0300353290360821
NP1L1,0.380246253126974,1.90619647894962e-08,1.63600040372715e-07
NP1L4,0.397166612191199,2.17141182590606e-08,1.82548869948672e-07
NPA1P,-0.193200228371349,0.025652529996096,0.0454330458828126
NPC1,0.314090901623904,0.00018308625045469,0.00058586346639037
NPC2,0.163649434518466,0.194495074729144,0.260251993455739
NPL,-0.0981634991217377,0.331552435292298,0.407820594725868
NPL4,0.0178520869921937,0.730944660136107,0.785948856969092
NPM,0.350789151136052,0.00843440236085401,0.0174196596938837
NPM3,0.0376492979459178,0.736858001194145,0.791204611357365
